time,total_bw
2025-03-03 10:15:00,21460.0
2025-03-03 10:20:00,20046.0
2025-03-03 10:25:00,19915.0
2025-03-03 10:30:00,19829.0
2025-03-03 10:35:00,20081.0
2025-03-03 10:40:00,20181.0
2025-03-03 10:45:00,20368.0
2025-03-03 10:50:00,20549.0
2025-03-03 10:55:00,20601.0
2025-03-03 11:00:00,20548.0
2025-03-03 11:05:00,20774.0
2025-03-03 11:10:00,21044.0
2025-03-03 11:15:00,20958.0
2025-03-03 11:20:00,20883.0
2025-03-03 11:25:00,20778.0
2025-03-03 11:30:00,19821.0
2025-03-03 11:35:00,19613.0
2025-03-03 11:40:00,19531.0
2025-03-03 11:45:00,19838.0
2025-03-03 11:50:00,20088.0
2025-03-03 11:55:00,20433.0
2025-03-03 12:00:00,20421.0
2025-03-03 12:05:00,21376.0
2025-03-03 12:10:00,22656.0
2025-03-03 12:15:00,23980.0
2025-03-03 12:20:00,25118.0
2025-03-03 12:25:00,26217.0
2025-03-03 12:30:00,26052.0
2025-03-03 12:35:00,25908.0
2025-03-03 12:40:00,26156.0
2025-03-03 12:45:00,26214.0
2025-03-03 12:50:00,26634.0
2025-03-03 12:55:00,26193.0
2025-03-03 13:00:00,26203.0
2025-03-03 13:05:00,25633.0
2025-03-03 13:10:00,25206.0
2025-03-03 13:15:00,25188.0
2025-03-03 13:20:00,24862.0
2025-03-03 13:25:00,24593.0
2025-03-03 13:30:00,24626.0
2025-03-03 13:35:00,24404.0
2025-03-03 13:40:00,23792.0
2025-03-03 13:45:00,23316.0
2025-03-03 13:50:00,22994.0
2025-03-03 13:55:00,22968.0
2025-03-03 14:00:00,22330.0
2025-03-03 14:05:00,22169.0
2025-03-03 14:10:00,22130.0
2025-03-03 14:15:00,22170.0
2025-03-03 14:20:00,22135.0
2025-03-03 14:25:00,21922.0
2025-03-03 14:30:00,22336.0
2025-03-03 14:35:00,22659.0
2025-03-03 14:40:00,22774.0
2025-03-03 14:45:00,23149.0
2025-03-03 14:50:00,23042.0
2025-03-03 14:55:00,22858.0
2025-03-03 15:00:00,22900.0
2025-03-03 15:05:00,23150.0
2025-03-03 15:10:00,23320.0
2025-03-03 15:15:00,23506.0
2025-03-03 15:20:00,23530.0
2025-03-03 15:25:00,23438.0
2025-03-03 15:30:00,23355.0
2025-03-03 15:35:00,23367.0
2025-03-03 15:40:00,21826.0
2025-03-03 15:45:00,23365.0
2025-03-03 15:50:00,23034.0
2025-03-03 15:55:00,23191.0
2025-03-03 16:00:00,22984.0
2025-03-03 16:05:00,23413.0
2025-03-03 16:10:00,23558.0
2025-03-03 16:15:00,23822.0
2025-03-03 16:20:00,23932.0
2025-03-03 16:25:00,24016.0
2025-03-03 16:30:00,23860.0
